4381
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	effect	image	description
1113202	GladiatorCRT(+2)	100	1	150	0	264	16777473	257	0	0	1660	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1113203	GladiatorCRT(+3)	100	1	200	0	350	16777473	257	0	0	1660	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1113204	Gladiator(XMOG)	100	1	200	0	350	16777473	257	0	0	1660	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	2	56	Earned through proven valor in the Survival Simulator.
1118870	Mini IceVIT Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Ancient frozen technology that may be repairable... but into what?
1118880	Mini IceADAP Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Ancient frozen technology that may be repairable... but into what?
1118890	Mini IcePWR Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Ancient frozen technology that may be repairable... but into what?
1118900	Mini IceRNGR Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Ancient frozen technology that may be repairable... but into what?
1118910	Mini IceMECH Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Ancient frozen technology that may be repairable... but into what?
1118920	SubzeroCRT Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Fossilized technology of an extinct creature.
1118930	SubzeroMIS Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Fossilized technology of an extinct creature.
1118940	SubzeroSP Fragment	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Fossilized technology of an extinct creature.
1118950	HP Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1118960	Att Fragment (+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1118970	AttTrans Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1118980	TA Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1118990	TD Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119000	TS Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119010	GUN Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119020	TG Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119030	Virus Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119040	SPD Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119050	Ghost Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119060	Mecha Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119070	Trooper Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119080	Adaptability Fragment(+1)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119090	HP Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119100	Att Fragment (+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119110	AttTrans Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119120	TA Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119130	TD Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119140	TS Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119150	GUN Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119160	TG Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119170	Virus Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119180	SPD Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119190	Ghost Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119200	Mecha Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119210	Trooper Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119220	Adaptability Fragment(+2)	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Rebuildable fragments of the most powerful Energy Fields.
1119230	Frosty Fragment	0	1	0	0	950	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Whatever this is, it's frosted over.
1119240	Spook(E) Horns	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Halloween 2021 Fragment used to purchase a Spook(E) minibot.
1119250	Spook(E) Trident	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Halloween 2021 Fragment used to purchase a Spook(E) minibot.
1119260	Spook(E) Skull	0	1	0	0	100	16777473	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Halloween 2021 Fragment used to purchase a Spook(E) minibot.
1120100	Hammer-Head	1	1	75	0	8	16777473	257	0	0	0	0	0	35	38	0	0	0	0	0	0	10	0	0	0	0	0	0	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120101	Hammer-HeadTA(+1)	1	1	66	0	8	16777473	257	0	0	0	0	0	35	38	0	0	0	0	0	0	19	0	0	0	0	0	0	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120102	Hammer-HeadTA(+2)	1	1	90	0	11	16777473	257	0	0	0	0	0	35	38	0	0	0	0	3	0	55	0	0	0	0	0	0	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120103	Hammer-HeadTA(+3)	1	1	120	0	15	16777473	257	0	0	0	0	0	35	38	0	0	0	0	15	0	145	0	0	0	0	0	0	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120104	Hammer-HeadTA(XMOG)	100	1	120	0	15	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	0	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120130	Hammer-HeadTA(E1)	1	1	0	0	15	16777473	257	0	0	0	0	0	35	38	0	0	0	0	15	0	145	0	0	0	0	0	3	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120131	Hammer-HeadTA(XE1)	100	1	0	0	15	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	3	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120140	Hammer-HeadTA(E2)	1	1	0	0	15	16777473	257	0	0	0	0	0	35	38	0	0	0	0	15	0	145	0	0	0	0	0	4	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120141	Hammer-HeadTA(XE2)	100	1	0	0	15	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	4	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120150	Hammer-HeadTA(E3)	1	1	0	0	15	16777473	257	0	0	0	0	0	35	38	0	0	0	0	15	0	145	0	0	0	0	0	5	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120151	Hammer-HeadTA(XE3)	100	1	0	0	15	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	5	Hammer-Head is the basic upgrade for Patch. Modules modify the arms to allow the signature attack.
1120200	C.A.T.	1	1	180	0	19	16777473	257	0	0	0	0	0	41	56	0	0	0	0	3	0	32	0	0	0	0	0	6	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120201	C.A.T.TA(+1)	1	1	165	0	21	16777473	257	0	0	0	0	0	41	56	0	0	0	0	6	0	64	0	0	0	0	0	6	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120202	C.A.T.TA(+2)	1	1	225	0	28	16777473	257	0	0	0	0	0	41	56	0	0	0	0	9	0	100	0	0	0	0	0	6	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120203	C.A.T.TA(+3)	1	1	300	0	38	16777473	257	0	0	0	0	0	41	56	0	0	0	0	18	0	190	0	0	0	0	0	6	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120204	C.A.T.TA(XMOG)	100	1	300	0	38	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	6	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120230	C.A.T.TA(E1)	1	1	0	0	38	16777473	257	0	0	0	0	0	41	56	0	0	0	0	18	0	190	0	0	0	0	0	9	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120231	C.A.T.TA(XE1)	100	1	0	0	38	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	9	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120240	C.A.T.TA(E2)	1	1	0	0	38	16777473	257	0	0	0	0	0	41	56	0	0	0	0	18	0	190	0	0	0	0	0	10	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120241	C.A.T.TA(XE2)	100	1	0	0	38	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	10	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120250	C.A.T.TA(E3)	1	1	0	0	38	16777473	257	0	0	0	0	0	41	56	0	0	0	0	18	0	190	0	0	0	0	0	11	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120251	C.A.T.TA(XE3)	100	1	0	0	38	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	11	The transformed C.A.T. is a sturdy upgrade for Patch that can power through many obstacles.
1120300	Hazard-Hex	5	1	330	0	38	16777473	257	0	0	0	0	0	52	79	0	0	0	0	5	0	55	0	0	0	0	0	12	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120301	Hazard-HexTA(+1)	7	1	330	0	41	16777473	257	0	0	0	0	0	52	79	0	0	0	0	9	0	109	0	0	0	0	0	12	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120302	Hazard-HexTA(+2)	8	1	450	0	56	16777473	257	0	0	0	0	0	52	79	0	0	0	0	15	0	145	0	0	0	0	0	12	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120303	Hazard-HexTA(+3)	10	1	600	0	75	16777473	257	0	0	0	0	0	52	79	0	0	0	0	24	0	235	0	0	0	0	0	12	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120304	Hazard-HexTA(XMOG)	100	1	600	0	75	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	12	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120330	Hazard-HexTA(E1)	10	1	0	0	75	16777473	257	0	0	0	0	0	52	79	0	0	0	0	24	0	235	0	0	0	0	0	15	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120331	Hazard-HexTA(XE1)	100	1	0	0	75	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	15	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120340	Hazard-HexTA(E2)	10	1	0	0	75	16777473	257	0	0	0	0	0	52	79	0	0	0	0	24	0	235	0	0	0	0	0	16	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120341	Hazard-HexTA(XE2)	100	1	0	0	75	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	16	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120350	Hazard-HexTA(E3)	10	1	0	0	75	16777473	257	0	0	0	0	0	52	79	0	0	0	0	24	0	235	0	0	0	0	0	17	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120351	Hazard-HexTA(XE3)	100	1	0	0	75	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	17	The Hazard-Hex body hides the pressure-powered piston attack system found in transformed mode.
1120400	Crash-Bolt	15	1	570	0	66	16777473	257	0	0	0	0	0	68	107	0	0	0	0	8	0	77	0	0	0	0	0	18	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120401	Crash-BoltTA(+1)	17	1	575	0	72	16777473	257	0	0	0	0	0	68	107	0	0	0	0	15	0	154	0	0	0	0	0	18	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120402	Crash-BoltTA(+2)	18	1	775	0	97	16777473	257	0	0	0	0	0	68	107	0	0	0	0	18	0	190	0	0	0	0	0	18	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120403	Crash-BoltTA(+3)	20	1	1050	0	131	16777473	257	0	0	0	0	0	68	107	0	0	0	0	27	0	280	0	0	0	0	0	18	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120404	Crash-BoltTA(XMOG)	100	1	1050	0	131	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	18	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120430	Crash-BoltTA(E1)	20	1	0	0	131	16777473	257	0	0	0	0	0	68	107	0	0	0	0	27	0	280	0	0	0	0	0	21	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120431	Crash-BoltTA(XE1)	100	1	0	0	131	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	21	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120440	Crash-BoltTA(E2)	20	1	0	0	131	16777473	257	0	0	0	0	0	68	107	0	0	0	0	27	0	280	0	0	0	0	0	22	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120441	Crash-BoltTA(XE2)	100	1	0	0	131	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	22	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120450	Crash-BoltTA(E3)	20	1	0	0	131	16777473	257	0	0	0	0	0	68	107	0	0	0	0	27	0	280	0	0	0	0	0	23	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120451	Crash-BoltTA(XE3)	100	1	0	0	131	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	23	The large body frame of Crash-Bolt creates the incredible inertial forces used during attacks.
1120500	LykanLauncher	25	1	740	0	84	16777473	257	0	0	0	0	0	83	140	0	0	0	0	9	0	100	0	0	0	0	0	24	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120501	LykanLauncherTA(+1)	27	1	745	0	93	16777473	257	0	0	0	0	0	83	140	0	0	0	0	18	0	199	0	0	0	0	0	24	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120502	LykanLauncherTA(+2)	28	1	1015	0	127	16777473	257	0	0	0	0	0	83	140	0	0	0	0	24	0	235	0	0	0	0	0	24	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120503	LykanLauncherTA(+3)	30	1	1350	0	169	16777473	257	0	0	0	0	0	83	140	0	0	0	0	33	0	325	0	0	0	0	0	24	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120504	LykanLauncherTA(XMOG)	100	1	1350	0	169	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	24	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120530	LykanLauncherTA(E1)	30	1	0	0	169	16777473	257	0	0	0	0	0	83	140	0	0	0	0	33	0	325	0	0	0	0	0	27	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120531	LykanLauncherTA(XE1)	100	1	0	0	169	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	27	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120540	LykanLauncherTA(E2)	30	1	0	0	169	16777473	257	0	0	0	0	0	83	140	0	0	0	0	33	0	325	0	0	0	0	0	28	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120541	LykanLauncherTA(XE2)	100	1	0	0	169	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	28	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120550	LykanLauncherTA(E3)	30	1	0	0	169	16777473	257	0	0	0	0	0	83	140	0	0	0	0	33	0	325	0	0	0	0	0	29	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120551	LykanLauncherTA(XE3)	100	1	0	0	169	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	29	This body module holds the launcher mechanism that can easily disintegrate weak viruses.
1120600	Hyperbore	35	1	870	0	103	16777473	257	0	0	0	0	0	95	159	0	0	0	0	12	0	122	0	0	0	0	0	30	The body frame provides the force behind this unit's special attack
1120601	HyperboreTA(+1)	37	1	905	0	113	16777473	257	0	0	0	0	0	95	159	0	0	0	0	24	0	244	0	0	0	0	0	30	The body frame provides the force behind this unit's special attack
1120602	HyperboreTA(+2)	38	1	1235	0	154	16777473	257	0	0	0	0	0	95	159	0	0	0	0	27	0	280	0	0	0	0	0	30	The body frame provides the force behind this unit's special attack
1120603	HyperboreTA(+3)	40	1	1650	0	206	16777473	257	0	0	0	0	0	95	159	0	0	0	0	36	0	370	0	0	0	0	0	30	The body frame provides the force behind this unit's special attack
1120604	HyperboreTA(XMOG)	100	1	1650	0	206	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	30	The body frame provides the force behind this unit's special attack
1120630	HyperboreTA(E1)	40	1	0	0	206	16777473	257	0	0	0	0	0	95	159	0	0	0	0	36	0	370	0	0	0	0	0	33	The body frame provides the force behind this unit's special attack
1120631	HyperboreTA(XE1)	100	1	0	0	206	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	33	The body frame provides the force behind this unit's special attack
1120640	HyperboreTA(E2)	40	1	0	0	206	16777473	257	0	0	0	0	0	95	159	0	0	0	0	36	0	370	0	0	0	0	0	34	The body frame provides the force behind this unit's special attack
1120641	HyperboreTA(XE2)	100	1	0	0	206	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	34	The body frame provides the force behind this unit's special attack
1120650	HyperboreTA(E3)	40	1	0	0	206	16777473	257	0	0	0	0	0	95	159	0	0	0	0	36	0	370	0	0	0	0	0	35	The body frame provides the force behind this unit's special attack
1120651	HyperboreTA(XE3)	100	1	0	0	206	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	35	The body frame provides the force behind this unit's special attack
1120700	Firewall	45	1	1100	0	131	16777473	257	0	0	0	0	0	106	182	0	0	0	0	14	0	145	0	0	0	0	0	36	The center module is triple reinforced to prevent overheating.
1120701	FirewallTA(+1)	47	1	1155	0	144	16777473	257	0	0	0	0	0	106	182	0	0	0	0	27	0	289	0	0	0	0	0	36	The center module is triple reinforced to prevent overheating.
1120702	FirewallTA(+2)	48	1	1605	0	201	16777473	257	0	0	0	0	0	106	182	0	0	0	0	33	0	325	0	0	0	0	0	36	The center module is triple reinforced to prevent overheating.
1120703	FirewallTA(+3)	50	1	2100	0	263	16777473	257	0	0	0	0	0	106	182	0	0	0	0	42	0	415	0	0	0	0	0	36	The center module is triple reinforced to prevent overheating.
1120704	FirewallTA(XMOG)	100	1	2100	0	263	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	36	The center module is triple reinforced to prevent overheating.
1120730	FirewallTA(E1)	50	1	0	0	263	16777473	257	0	0	0	0	0	106	182	0	0	0	0	42	0	415	0	0	0	0	0	39	The center module is triple reinforced to prevent overheating.
1120731	FirewallTA(XE1)	100	1	0	0	263	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	39	The center module is triple reinforced to prevent overheating.
1120740	FirewallTA(E2)	50	1	0	0	263	16777473	257	0	0	0	0	0	106	182	0	0	0	0	42	0	415	0	0	0	0	0	40	The center module is triple reinforced to prevent overheating.
1120741	FirewallTA(XE2)	100	1	0	0	263	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	40	The center module is triple reinforced to prevent overheating.
1120750	FirewallTA(E3)	50	1	0	0	263	16777473	257	0	0	0	0	0	106	182	0	0	0	0	42	0	415	0	0	0	0	0	41	The center module is triple reinforced to prevent overheating.
1120751	FirewallTA(XE3)	100	1	0	0	263	16777473	257	0	0	0	0	0	220	340	0	0	0	0	69	0	650	0	0	0	0	2	41	The center module is triple reinforced to prevent overheating.
1120800	Blazer	55	1	1280	0	150	16777473	257	0	0	0	0	0	123	210	0	0	0	0	17	0	167	0	0	0	0	0	45	Standard armor on this set is colored green, hinting at its natural work origins
1120801	BlazerTA(+1)	57	1	1320	0	165	16777473	257	0	0	0	0	0	123	210	0	0	0	0	33	0	334	0	0	0	0	0	45	Standard armor on this set is colored green, hinting at its natural work origins
1120802	BlazerTA(+2)	58	1	1800	0	225	16777473	257	0	0	0	0	0	123	210	0	0	0	0	36	0	370	0	0	0	0	0	45	Standard armor on this set is colored green, hinting at its natural work origins
